book_id,authors,original_title,image_url
1772910,Fyodor Dostoyevsky,Белые ночи,https://images.gr-assets.com/books/1450699039m/1772910.jpg
5215879,Laurell K. Hamilton,Skin Trade,https://images.gr-assets.com/books/1310494564m/5215879.jpg
481749,James E. Talmage,Jesus the Christ: A Study of the Messiah and His Mission according to Holy Scriptures both Ancient and Modern,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1693617,Don Ferguson,Disney's the Lion King (Disney Classic Series),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
31168,"Charlotte Brontë, Lucasta Miller, collaborative, Jessica Cox",Shirley ,https://images.gr-assets.com/books/1422609409m/31168.jpg
114129,Nora Roberts,Born in Ice,https://images.gr-assets.com/books/1388252955m/114129.jpg
9569,Tom Robbins,Villa Incognito,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22237161,Paul Beatty,The Sellout,https://images.gr-assets.com/books/1403430899m/22237161.jpg
21325,"Bill Willingham, Mark Buckingham, Craig Hamilton, Steve Leialoha, P. Craig Russell","Fables, Volume 4: March of the Wooden Soldiers",https://images.gr-assets.com/books/1327870401m/21325.jpg
28077464,"Lee Child, Dick Hill",Night School,https://images.gr-assets.com/books/1478699350m/28077464.jpg
9578677,Tess Gerritsen,The Silent Girl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11301,Dr. Seuss,Horton Hatches the Egg,https://images.gr-assets.com/books/1408927129m/11301.jpg
17733861,Bella Forrest,,https://images.gr-assets.com/books/1365199807m/17733861.jpg
15827066,"Jenna Miscavige Hill, Lisa Pulitzer",Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://images.gr-assets.com/books/1354001608m/15827066.jpg
73945,"Plato, James J. Helm",Απολογία,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
102953,"Garth Ennis, Steve Dillon, Penn Jillette",Preacher: Proud Americans,https://images.gr-assets.com/books/1309915653m/102953.jpg
12880428,Anne Rice,The Wolf Gift,https://images.gr-assets.com/books/1328214020m/12880428.jpg
867650,"Diane Muldrow, J.P. Miller",The Little Red Hen (Little Golden Book),https://images.gr-assets.com/books/1320489925m/867650.jpg
10875239,Sandra Brown,Lethal,https://images.gr-assets.com/books/1301590794m/10875239.jpg
3974,Dan Simmons,The Terror,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
773606,Ludwig Bemelmans,Madeline's Rescue,https://images.gr-assets.com/books/1355323337m/773606.jpg
6694937,"John Heilemann, Mark Halperin","Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
659622,V.C. Andrews,Garden of Shadows,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10599805,Kim Harrison,A Perfect Blood,https://images.gr-assets.com/books/1312426322m/10599805.jpg
124524,"Joni Eareckson Tada, Joe Musser",Joni,https://images.gr-assets.com/books/1360187347m/124524.jpg
93768,"Margaret Weis, Tracy Hickman",War of the Twins,https://images.gr-assets.com/books/1390667903m/93768.jpg
7856305,James Patterson,Cross Fire,https://images.gr-assets.com/books/1287719974m/7856305.jpg
148821,Ross King,Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture,https://images.gr-assets.com/books/1309288056m/148821.jpg
582533,Shakti Gawain,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
40329,Janet Evanovich,Metro Girl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
25454883,"Colleen Hoover, Tarryn Fisher",,https://images.gr-assets.com/books/1443033152m/25454883.jpg
9565045,Darynda Jones,Second Grave on the Left,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
33609,"Anya Seton, Philippa Gregory",Katherine,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
828387,Marina Lewycka,A Short History of Tractors in Ukrainian,https://images.gr-assets.com/books/1327935785m/828387.jpg
22693182,Kimberly McCreight,,https://images.gr-assets.com/books/1406044898m/22693182.jpg
125925,Kelley Armstrong,Industrial Magic,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
74256,"René Goscinny, Jean-Jacques Sempé",Le Petit Nicolas,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18867685,A.G. Riddle,The Atlantis Plague,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
42512,"Harold G. Moore, Joseph L. Galloway",We Were Soldiers Once... and Young: Ia Drang - the Battle That Changed the War in Vietnam,https://images.gr-assets.com/books/1328912889m/42512.jpg
92367,Ken Follett,Whiteout,https://images.gr-assets.com/books/1309209422m/92367.jpg
568236,Barbara W. Tuchman,A Distant Mirror: The Calamitous 14th Century,https://images.gr-assets.com/books/1403200553m/568236.jpg
28899,Mike Lupica,Heat,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
900,Neil Strauss,The Game,https://images.gr-assets.com/books/1410129471m/900.jpg
64864,Sue Grafton,"""N"" is for Noose",https://images.gr-assets.com/books/1356443226m/64864.jpg
8476248,Julia Quinn,Just Like Heaven,https://images.gr-assets.com/books/1327270567m/8476248.jpg
6443349,"Rick Riordan, Tk",Percy Jackson and the Olympians,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11720382,Lisa Gardner,Catch Me,https://images.gr-assets.com/books/1325628802m/11720382.jpg
233044,Debbie Macomber,The Shop on Blossom Street,https://images.gr-assets.com/books/1459531418m/233044.jpg
239102,R.A. Salvatore,Starless Night (Legacy of the Drow #2),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
93788,Nelson DeMille,Night Fall,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8967,Darren Shan,"Trials of Death (Cirque du Freak, #5) ",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7144426,"Eric Van Lustbader, Robert Ludlum",Robert Ludlum's The Bourne Objective,https://images.gr-assets.com/books/1344269869m/7144426.jpg
27252717,Elle Kennedy,The Score,https://images.gr-assets.com/books/1493326480m/27252717.jpg
289644,Karen Kingsbury,Even Now,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3121162,Anita Shreve,Testimony,https://images.gr-assets.com/books/1328975356m/3121162.jpg
11544421,Ilona Andrews,Magic Rises,https://images.gr-assets.com/books/1359571572m/11544421.jpg
9970042,Ben Aaronovitch,Whispers Under Ground,https://images.gr-assets.com/books/1341006340m/9970042.jpg
18453095,"James Patterson, Maxine Paetro",Unlucky 13,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
99610,Sidney Sheldon,The Best Laid Plans,https://images.gr-assets.com/books/1353374848m/99610.jpg
2855034,Terry Pratchett,Nation,https://images.gr-assets.com/books/1426659151m/2855034.jpg
114162,Lisa Kleypas,Secrets of a Summer Night,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
456028,Ted Dekker,Red,https://images.gr-assets.com/books/1380858319m/456028.jpg
10680329,Louise Penny,A Trick of the Light,https://images.gr-assets.com/books/1327900478m/10680329.jpg
17455585,Jennifer L. Armentrout,White Hot Kiss,https://images.gr-assets.com/books/1377784515m/17455585.jpg
1717890,"Jun Mochizuki, 望月淳",Pandora Hearts 1,https://images.gr-assets.com/books/1187333570m/1717890.jpg
32769,H.P. Lovecraft,At the Mountains of Madness,https://images.gr-assets.com/books/1226634493m/32769.jpg
6340016,Mary Karr,Lit,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
465904,Anne McCaffrey,"Dragonsdawn (Pern: Dragonriders of Pern, #6)",https://images.gr-assets.com/books/1304015693m/465904.jpg
6596547,Kathryn Erskine,Mockingbird,https://images.gr-assets.com/books/1301271068m/6596547.jpg
13489517,أحمد حلمي,28 حرف,https://images.gr-assets.com/books/1333608288m/13489517.jpg
107195,Joshua Harris,I Kissed Dating Goodbye: New Attitude Toward Romance and Relationship,https://images.gr-assets.com/books/1320506446m/107195.jpg
903,Zilpha Keatley Snyder,The Egypt Game,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
277397,Kaye Gibbons,Ellen Foster,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22904,"Franz Kafka, Nahum N. Glatzer, John Updike, Willa Muir, Edwin Muir, Tania Stern, James Stern, Ernst Kaiser, Eithne Wilkins",Sämtliche Erzählungen,https://images.gr-assets.com/books/1223588017m/22904.jpg
1059680,"Isa Chandra Moskowitz, Terry Hope Romero",Veganomicon: The Ultimate Vegan Cookbook,https://images.gr-assets.com/books/1328751476m/1059680.jpg
260025,"Margaret Weis, Tracy Hickman","Test of the Twins (Dragonlance Legends, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
48467,Flannery O'Connor,Wise Blood,https://images.gr-assets.com/books/1389629799m/48467.jpg
220826,Sabahattin Ali,Kürk Mantolu Madonna,https://images.gr-assets.com/books/1362477552m/220826.jpg
187124,Terry Brooks,Running with the Demon,https://images.gr-assets.com/books/1451687782m/187124.jpg
223838,Charles M. Sheldon,In His Steps,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10790516,Kresley Cole,Lothaire,https://images.gr-assets.com/books/1366322959m/10790516.jpg
515905,Mo Willems,Knuffle Bunny Too: A Case of Mistaken Identity,https://images.gr-assets.com/books/1327894604m/515905.jpg
2260637,David Baldacci,The Whole Truth,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2659997,"Elissa Wall, Lisa Pulitzer","Stolen Innocence: My Story of Growing Up in a Polygamous Sect, Becoming a Teenage Bride, and Breaking Free of Warren Jeffs",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11178225,Ruta Sepetys,Out of the Easy,https://images.gr-assets.com/books/1339784547m/11178225.jpg
2182780,"Ed Brubaker, Doug Mahnke, Patrick Zircher, Aaron Sowd, Steve Bird",Batman: The Man Who Laughs,https://images.gr-assets.com/books/1486038991m/2182780.jpg
273511,Erin Hunter,Midnight,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18176747,Ben Horowitz,The Hard Thing about Hard Things: Building A Business When There Are No Easy Answers,https://images.gr-assets.com/books/1386609333m/18176747.jpg
11051889,Jessica Sorensen,,https://images.gr-assets.com/books/1331385411m/11051889.jpg
228990,Stephen R. Donaldson,The Illearth War,https://images.gr-assets.com/books/1387037078m/228990.jpg
2063563,Russell Brand,My Booky Wook,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18527947,Nora Roberts,Shadow Spell,https://images.gr-assets.com/books/1458263039m/18527947.jpg
10909804,Simon Garfield,Just My Type: A Book About Fonts,https://images.gr-assets.com/books/1327886002m/10909804.jpg
3492020,J.D. Robb,Promises in Death,https://images.gr-assets.com/books/1417318467m/3492020.jpg
23534,Charles Bukowski,"Love Is a Dog from Hell: Poems, 1974-1977",https://images.gr-assets.com/books/1377260823m/23534.jpg
19161852,N.K. Jemisin,The Fifth Season,https://images.gr-assets.com/books/1386803701m/19161852.jpg
13568322,R.D. Ronald,,https://images.gr-assets.com/books/1348552492m/13568322.jpg
67931,John Katzenbach,The Analyst,https://images.gr-assets.com/books/1280112638m/67931.jpg
2113260,Jasper Fforde,Shades of Grey,https://images.gr-assets.com/books/1327563734m/2113260.jpg
33569,S.E. Hinton,"That Was Then, This Is Now",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6164358,"Trenton Lee Stewart, Del Roy",The Mysterious Benedict Society and the Prisoner's Dilemma,https://images.gr-assets.com/books/1320473034m/6164358.jpg
10149142,Kevin    Wilson,The Family Fang,https://images.gr-assets.com/books/1444101399m/10149142.jpg
10907,Chris Gardner,The Pursuit of Happyness,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7147831,Karl Ove Knausgård,Min kamp 1,https://images.gr-assets.com/books/1262695721m/7147831.jpg
8517008,Alan Bradley,A Red Herring Without Mustard,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18728,Doris Kearns Goodwin,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,https://images.gr-assets.com/books/1423756471m/18728.jpg
414298,Richard Russo,Straight Man,https://images.gr-assets.com/books/1430659357m/414298.jpg
10739,Walker Percy,The Moviegoer,https://images.gr-assets.com/books/1437668043m/10739.jpg
87346,"Anton Chekhov, Tom    Murphy",Вишнëвый сад,https://images.gr-assets.com/books/1464433142m/87346.jpg
4835838,Wendy Mass,11 Birthdays,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7329,"J.R.R. Tolkien, Christopher Tolkien",Unfinished Tales of Númenor and Middle-Earth,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9461872,Ann Brashares,Sisterhood Everlasting,https://images.gr-assets.com/books/1327878529m/9461872.jpg
349090,Grant Naylor,Infinity Welcomes Careful Drivers,https://images.gr-assets.com/books/1403947775m/349090.jpg
33459,Christopher Moore,Coyote Blue,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2501455,"أحلام مستغانمي, Ahlam Mosteghanemi",فوضى الحواس,https://images.gr-assets.com/books/1291848735m/2501455.jpg
87665,G.K. Chesterton,Orthodoxy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
426625,"Jane O'Connor, Robin Preiss Glasser",Fancy Nancy,https://images.gr-assets.com/books/1376473636m/426625.jpg
3692,Graham Greene,The Heart of the Matter,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
21535019,Jeff Kinney,The Long Haul ,https://images.gr-assets.com/books/1408500992m/21535019.jpg
169871,"Patricia C. Wrede, Peter de Sève",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2029176,"James Patterson, Howard Roughan",Sail,https://images.gr-assets.com/books/1344264435m/2029176.jpg
23301545,"Neil Gaiman, Chris Riddell",The Sleeper and the Spindle,https://images.gr-assets.com/books/1412343723m/23301545.jpg
18114142,Susan Meissner,,https://images.gr-assets.com/books/1385964725m/18114142.jpg
18750,"A.N. Roquelaure, Anne Rice",Beauty's Punishment,https://images.gr-assets.com/books/1426861477m/18750.jpg
285011,Dee Henderson,The Negotiator,https://images.gr-assets.com/books/1406508359m/285011.jpg
13041934,Ravinder Singh,Can Love Happen Twice?,https://images.gr-assets.com/books/1321016822m/13041934.jpg
3124249,"Gregory Maguire, Douglas Smith",A Lion Among Men,https://images.gr-assets.com/books/1370992593m/3124249.jpg
43908,Raymond E. Feist,"Shadow of a Dark Queen (The Serpentwar Saga, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11466,Tobias Wolff,This Boy's Life: A Memoir,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3993839,Jonathan Maberry,Patient Zero,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
545951,Willa Cather,Death Comes for the Archbishop,https://images.gr-assets.com/books/1436632846m/545951.jpg
7942786,Patricia Briggs,,https://images.gr-assets.com/books/1327472384m/7942786.jpg
17312201,Rick Riordan,The Son of Sobek,https://images.gr-assets.com/books/1367948073m/17312201.jpg
52823,"Molière, Martin Sorrell","Le Tartuffe, ou L’Imposteur",https://images.gr-assets.com/books/1319501006m/52823.jpg
4701550,Larissa Ione,Passion Unleashed,https://images.gr-assets.com/books/1344267582m/4701550.jpg
1896346,Kazune Kawahara,高校デビュー 1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10400407,أثير عبدالله النشمي,في ديسمبر تنتهي كل الأحلام,https://images.gr-assets.com/books/1304699101m/10400407.jpg
386234,Mercer Mayer,Just for You,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
294047,James Rollins,Amazonia,https://images.gr-assets.com/books/1440044334m/294047.jpg
46674,David D. Burns, Feeling Good: The New Mood Therapy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
114184,Nora Roberts,Blue Smoke,https://images.gr-assets.com/books/1309286007m/114184.jpg
6528,Patricia Cornwell,Predator,https://images.gr-assets.com/books/1310552145m/6528.jpg
720298,Melody Beattie,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
254308,"Ivan Goncharov, Stephen Pearl, Galya Diment",Обломов,https://images.gr-assets.com/books/1456384296m/254308.jpg
198332,Clive Cussler,Inca Gold,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18167006,Ruth Reichl,Delicious!,https://images.gr-assets.com/books/1404478598m/18167006.jpg
6496815,"Po Bronson, Ashley Merryman",NurtureShock: New Thinking About Children,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1849,Nelson DeMille,Wild Fire,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
154423,Mary Higgins Clark,Two Little Girls in Blue,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
589979,"Raymond E. Feist, Janny Wurts",Daughter of the Empire,https://images.gr-assets.com/books/1404668411m/589979.jpg
688191,Neal Shusterman,Everlost,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8534799,Kresley Cole,Dreams of a Dark Warrior,https://images.gr-assets.com/books/1285724086m/8534799.jpg
7824997,"John Grisham, Richard Thomas","Theodore Boone, Kid Lawyer",https://images.gr-assets.com/books/1275094812m/7824997.jpg
34072,Chris Ware,Jimmy Corrigan: The Smartest Kid on Earth,https://images.gr-assets.com/books/1327962921m/34072.jpg
39980,Richard Peck,A Year Down Yonder,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16163690,Kristen Ashley,Own the Wind,https://images.gr-assets.com/books/1358119230m/16163690.jpg
4516,Carlos Ruiz Zafón,Marina,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7135858,Ann Brashares,,https://images.gr-assets.com/books/1307512606m/7135858.jpg
15054,Jeanette Winterson,Written on the Body,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7849341,Colleen Houck,Tiger's Voyage,https://images.gr-assets.com/books/1320459742m/7849341.jpg
605015,Dean Koontz,Dean Koontz's Frankenstein: Dead and Alive,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4591,Matt Ridley,Genome: The Autobiography of a Species in 23 Chapters,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
53580,Sandra Boynton,The Going-To-Bed Book,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
112675,Louise Rennison,Knocked out by my nunga-nungas,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
27526,"Tim LaHaye, Jerry B. Jenkins",The Sacrilege: The Antichrist Takes the Throne,https://images.gr-assets.com/books/1406505722m/27526.jpg
18114068,Phil Klay,Redeployment,https://images.gr-assets.com/books/1417987993m/18114068.jpg
6512140,Libba Bray,Going Bovine,https://images.gr-assets.com/books/1320391025m/6512140.jpg
25807,James M. Cain,The Postman Always Rings Twice ,https://images.gr-assets.com/books/1344265267m/25807.jpg
6555517,Carrie Ryan,The Dead-Tossed Waves ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9530,Robert Kurson,Shadow Divers: The True Adventure of Two Americans Who Risked Everything to Solve One of the Last Mysteries of World War II,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8293938,Clare Vanderpool,Moon Over Manifest,https://images.gr-assets.com/books/1320541883m/8293938.jpg
77103,Amitav Ghosh,The Glass Palace,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10710392,"Jessica Anthony, Rodrigo Corral",,https://images.gr-assets.com/books/1364073067m/10710392.jpg
21853628,Lisa Scottoline,,https://images.gr-assets.com/books/1428638866m/21853628.jpg
16279856,James Dashner,The Eye of Minds,https://images.gr-assets.com/books/1358659346m/16279856.jpg
140278,Agatha Christie,4.50 From Paddington,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
74036,J.D. Robb,Ceremony in Death,https://images.gr-assets.com/books/1376018955m/74036.jpg
18373214,"Jo Nesbø, Don Bartlett",Kakerlakkene,https://images.gr-assets.com/books/1418343189m/18373214.jpg
140078,Charlaine Harris,Grave Surprise,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3304,"Isabel Allende, Margaret Sayers Peden",La ciudad de las bestias,https://images.gr-assets.com/books/1331488122m/3304.jpg
2364284,"Naguib Mahfouz, نجيب محفوظ",أولاد حارتنا,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
68497,China Miéville,The Scar,https://images.gr-assets.com/books/1320435192m/68497.jpg
23225,Meg Cabot,Haunted,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
28553,Anne McCaffrey,"Dragondrums (Pern: Harper Hall, #3)",https://images.gr-assets.com/books/1410942131m/28553.jpg
9545064,Rachel Simon,The Story of Beautiful Girl,https://images.gr-assets.com/books/1336851169m/9545064.jpg
18646,Dava Sobel,Galileo's Daughter,https://images.gr-assets.com/books/1414607526m/18646.jpg
42692,Leon Uris,Mila 18,https://images.gr-assets.com/books/1359742799m/42692.jpg
11391817,Allen Say,,https://images.gr-assets.com/books/1328837508m/11391817.jpg
1330324,Amitav Ghosh,Sea of Poppies,https://images.gr-assets.com/books/1327376395m/1330324.jpg
99245,"Isaac Asimov, Robert Silverberg",Nightfall,https://images.gr-assets.com/books/1368557860m/99245.jpg
18005,"Melinda Long, David Shannon",How I Became a Pirate,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
99208,Edward Abbey,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6323821,John Irving,Last Night in Twisted River,https://images.gr-assets.com/books/1399850194m/6323821.jpg
10115852,Rob Bell,Love wins,https://images.gr-assets.com/books/1327878550m/10115852.jpg
9376345,Rachel Caine,Bite Club,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
78970,Jeffrey Archer,A Matter of Honor,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
469901,Linda Howard,Mr. Perfect,https://images.gr-assets.com/books/1327960914m/469901.jpg
16093188,M. Leighton,Up to Me,https://images.gr-assets.com/books/1355328750m/16093188.jpg
16124019,Mira Lyn Kelly,Waking Up Married,https://images.gr-assets.com/books/1352411782m/16124019.jpg
1225261,Linwood Barclay,No Time for Goodbye,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
207802,Katherine Hannigan,"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4703450,Robin Hobb,The Dragon Keeper,https://images.gr-assets.com/books/1330079386m/4703450.jpg
210404,Aldo Leopold,A Sand County Almanac,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
895886,"Eric Knight, Marguerite Kirmse",Lassie Come-Home,https://images.gr-assets.com/books/1316130656m/895886.jpg
178788,"T. Colin Campbell, Thomas M. Campbell II","The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss and Long-term Health",https://images.gr-assets.com/books/1376474019m/178788.jpg
1013383,"Julia Donaldson, Axel Scheffler",The Gruffalo,https://images.gr-assets.com/books/1329674496m/1013383.jpg
359,Douglas Adams,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
250024,Arthur C. Clarke,The City and the Stars,https://images.gr-assets.com/books/1340242824m/250024.jpg
18667307,"Sui Ishida, 石田 スイ",東京喰種トーキョーグール 1,https://images.gr-assets.com/books/1498748457m/18667307.jpg
352262,Cressida Cowell,How to train your dragon,https://images.gr-assets.com/books/1431930187m/352262.jpg
6753,David Foster Wallace,Brief Interviews with Hideous Men,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
170619,Mary Higgins Clark,All Around the Town,https://images.gr-assets.com/books/1355139896m/170619.jpg
4758093,Lauren Conrad,L.A. Candy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6618272,Kiera Cass,The Siren,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
43993,Greg Iles,The Quiet Game,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22680,Joseph J. Ellis,American Sphinx: The Character of Thomas Jefferson,https://images.gr-assets.com/books/1403187214m/22680.jpg
11777020,"Jo Nesbø, Don Bartlett",Hodejegerne,https://images.gr-assets.com/books/1320551831m/11777020.jpg
93793,Daniel Silva,The Messenger,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
243598,Paul Bowles,The Sheltering Sky,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22910900,Patrick Ness,The Rest of Us Just Live Here,https://images.gr-assets.com/books/1429800081m/22910900.jpg
1933181,Alison Weir,The Lady Elizabeth,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16131193,Lily Koppel,The Astronaut Wives Club,https://images.gr-assets.com/books/1352436564m/16131193.jpg
184419,"G.K. Chesterton, Jonathan Lethem",The Man Who Was Thursday - A Nightmare,https://images.gr-assets.com/books/1403181403m/184419.jpg
